convex_area,area,eccentricity,extent,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-1-0,inertia_tensor-1-1,major_axis_length,minor_axis_length,perimeter,solidity,orientation,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,euler_number,equivalent_diameter,bbox-0,bbox-1,bbox-2,bbox-3,real_images,mean_intensity,std_intensity,25th Percentile,75th Percentile,iqr
69432,67058,0.878167927,0.635470268,2666.270559,773.1543274,773.1543274,11282.59288,426.1721584,203.8605071,1183.253967,0.965808273,-0.088786236,67058,-4.66E-10,178794771.2,577839524.9,4.19E-09,-51846182.88,-1721369377,-2.69E+11,756588113.1,-1507838887,1.20E+12,7.25E+12,11089141147,-1.17E+12,-1.42E+13,-3.58E+15,0.208011922,0.017041563,0.000214009,6.54E-05,7.73E-09,8.53E-06,-5.62E-11,0,292.2000982,785,399,1254,624,"[[0.43031843 0.44600471 0.44460588 ... 0.3651502  0.40016157 0.41976941]
 [0.44208314 0.43816157 0.4171549  ... 0.36122863 0.38055373 0.38839686]
 [0.40286745 0.37933804 0.37009608 ... 0.44636431 0.45000314 0.43431686]
 ...
 [0.63948353 0.63948353 0.63948353 ... 0.65124824 0.65124824 0.65124824]
 [0.63948353 0.63948353 0.63948353 ... 0.65124824 0.65124824 0.65124824]
 [0.63948353 0.63948353 0.63948353 ... 0.65124824 0.65124824 0.65124824]]",0.430088564,0.178030831,0.430088564,0.178030831,-0.252057733
5,5,0.816496581,0.833333333,0.24,-0.12,-0.12,0.56,3.098386677,1.788854382,5.207106781,1,0.321750554,5,-2.22E-16,1.2,0.24,2.22E-16,0.6,0.12,0.168,2.8,-0.44,0.584,0.0112,-0.72,0.792,-0.0144,0.1872,0.16,0.0064,0.001152,0.000128,4.92E-08,1.02E-05,-5.62E-23,1,2.523132522,842,19,845,21,"[[0.55742824 0.56919294]
 [0.47115373 0.49076157]
 [0.53389882 0.55350667]]",0.52932366,0.036184603,0.52932366,0.036184603,-0.493139057
2,2,1,1,0.25,0,0,0,2,0,0,1,1.570796327,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.015625,0,0,0,0,0,1,1.595769122,1056,284,1057,286,[[0.55010588 0.53974   ]],0.544922941,0.005182941,0.544922941,0.005182941,-0.53974
5,5,0.938083152,0.555555556,0.56,-0.44,-0.44,0.56,4,1.385640646,5.414213562,1,0.785398163,5,-2.22E-16,2.8,0.72,2.22E-16,2.2,0.28,2.104,2.8,-0.28,1.896,0.3536,-0.72,2.104,-0.3536,1.7776,0.224,0.030976,0.001557504,0.000123904,-5.44E-08,-2.18E-05,3.64E-23,1,2.523132522,0,764,3,767,"[[0.54573765 0.54797765 0.55189922]
 [0.52669529 0.52866745 0.54630314]
 [0.55472667 0.54186078 0.54520902]]",0.543230763,0.009048369,0.543230763,0.009048369,-0.534182393
23,21,0.739954123,0.7,1.950113379,0.702947846,0.702947846,1.800453515,6.427693777,4.323635391,15.65685425,0.913043478,-0.838424275,21,3.55E-15,40.95238095,-4.85260771,8.88E-16,-14.76190476,8.167800454,-39.82831228,37.80952381,0.113378685,69.79915776,-19.49090142,-7.709750567,-70.74182054,29.08370483,-174.8633298,0.178598423,0.004532746,0.000260682,5.55E-06,9.16E-11,1.10E-07,1.90E-10,1,5.170882946,3,754,9,759,"[[0.57127608 0.57209451 0.56787529 0.5409749  0.55160078]
 [0.57911922 0.57825608 0.56647647 0.54433098 0.54040941]
 [0.53654745 0.52895725 0.51549608 0.51941765 0.52333922]
 [0.46820627 0.45362902 0.44660431 0.48021686 0.51048824]
 [0.44469176 0.42311961 0.42087255 0.47969608 0.52957529]
 [0.44277216 0.48366235 0.62035176 0.72231255 0.79263294]]",0.531833438,0.079304783,0.531833438,0.079304783,-0.452528655
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,4,762,5,763,[[0.52618941]],0.526189412,0,0.526189412,0,-0.526189412
51984,49602,0.802426395,0.614098945,2415.643063,-94.0013125,-94.0013125,6775.668295,329.3070058,196.5143192,1082.98189,0.954178209,0.021546462,49602,-1.16E-10,119820727.2,-353601489.5,-3.33E-09,4662653.102,-1261687425,40521698725,336086698.8,516328488.6,4.40E+11,3.72E+11,5022611545,10507767082,-7.81E+12,1.37E+14,0.185301225,0.007740809,0.000270416,4.72E-05,5.31E-09,4.15E-06,4.42E-10,-5,251.3070391,13,102,394,314,"[[0.77003412 0.77003412 0.77003412 ... 0.8143102  0.81823176 0.81823176]
 [0.77003412 0.77003412 0.77003412 ... 0.8143102  0.81823176 0.81823176]
 [0.77003412 0.77003412 0.77003412 ... 0.8143102  0.81823176 0.81823176]
 ...
 [0.72689686 0.72689686 0.72689686 ... 0.76219098 0.76219098 0.76219098]
 [0.72297529 0.72297529 0.72297529 ... 0.76611255 0.76611255 0.76611255]
 [0.72297529 0.72297529 0.72297529 ... 0.76611255 0.76611255 0.76611255]]",0.525985432,0.183213345,0.525985432,0.183213345,-0.342772087
43375,41147,0.808932368,0.639962051,1983.252026,28.39246609,28.39246609,5737.268556,302.9847067,178.1252279,1207.46212,0.948634006,-0.007562647,41147,-2.33E-10,81604871.13,-383101293.9,-1.25E-09,-1168264.802,-558409785.1,-6901770697,236071389.3,1177527344,2.67E+11,8.69E+11,2479285005,18493857620,-2.59E+12,-6.49E+13,0.187632648,0.008325597,0.00027633,3.66E-05,3.36E-09,2.33E-06,-1.51E-09,-17,228.888592,32,397,374,585,"[[0.83391804 0.83391804 0.83391804 ... 0.85520745 0.85520745 0.85912902]
 [0.83391804 0.83391804 0.83391804 ... 0.85520745 0.85520745 0.85912902]
 [0.83391804 0.83391804 0.83391804 ... 0.85520745 0.85520745 0.85912902]
 ...
 [0.79020745 0.79020745 0.79020745 ... 0.80479255 0.80479255 0.80479255]
 [0.79020745 0.79020745 0.79020745 ... 0.80479255 0.80479255 0.80479255]
 [0.79020745 0.79020745 0.79020745 ... 0.80479255 0.80479255 0.80479255]]",0.580146363,0.174556019,0.580146363,0.174556019,-0.405590343
4,4,0,1,0.25,0,0,0.25,2,2,4,1,-0.785398163,4,0,1,0,0,0,0,0,1,0,0.25,0,0,0,0,0,0.125,0,0,0,0,0,0,1,2.256758334,90,554,92,556,"[[0.53679765 0.53958039]
 [0.53847922 0.54071922]]",0.538894118,0.001446486,0.538894118,0.001446486,-0.537447632
46179,44843,0.833812549,0.682978464,2007.051795,-27.2165762,-27.2165762,6585.059896,324.5975156,179.1933033,930.8742418,0.971069101,0.005944789,44843,1.16E-10,90002223.64,120281703.5,5.74E-09,1220472.926,-1044393810,7302829154,295293840.9,-358251834.7,3.57E+11,-1.35E+12,4357354717,13492030061,-8.55E+12,8.72E+13,0.191604301,0.010423779,0.000317299,6.08E-05,8.44E-09,6.14E-06,4.81E-10,0,238.9474438,420,277,773,463,"[[0.75434784 0.75434784 0.75042627 ... 0.78236431 0.78236431 0.78236431]
 [0.75434784 0.75434784 0.75042627 ... 0.78236431 0.78236431 0.78236431]
 [0.75434784 0.75434784 0.75042627 ... 0.78236431 0.78236431 0.78236431]
 ...
 [0.67983804 0.67983804 0.67983804 ... 0.71961922 0.71961922 0.71961922]
 [0.67983804 0.67983804 0.67983804 ... 0.71961922 0.71961922 0.71961922]
 [0.67983804 0.67983804 0.67983804 ... 0.71961922 0.71961922 0.71961922]]",0.460024383,0.183145298,0.460024383,0.183145298,-0.276879086
36394,34364,0.804677127,0.639627734,1673.525218,-118.3470388,-118.3470388,4730.104905,275.2360531,163.4111288,1133.916918,0.944221575,0.038641665,34364,0,57509020.6,-49807098.14,-8.59E-10,4066877.641,-612493140,6069754844,162545325,136368850.7,1.62E+11,-5.63E+11,2340045199,70196367453,-3.25E+12,9.21E+13,0.186347053,0.007959037,0.000368578,6.24E-05,9.46E-09,5.57E-06,-3.86E-10,-14,209.173621,431,549,738,724,"[[0.79302784 0.79302784 0.79302784 ... 0.81712275 0.81712275 0.81712275]
 [0.79302784 0.79302784 0.79302784 ... 0.81712275 0.81712275 0.81712275]
 [0.79302784 0.79302784 0.79302784 ... 0.81712275 0.81712275 0.81712275]
 ...
 [0.76165529 0.76165529 0.76165529 ... 0.76949843 0.76949843 0.76949843]
 [0.76165529 0.76165529 0.76165529 ... 0.76557686 0.76557686 0.76557686]
 [0.76165529 0.76165529 0.76165529 ... 0.76557686 0.76557686 0.76557686]]",0.552566422,0.170265525,0.552566422,0.170265525,-0.382300897
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,434,642,435,643,[[0.54342941]],0.543429412,0,0.543429412,0,-0.543429412
39544,38788,0.796263505,0.765230429,1878.437501,19.22664762,19.22664762,5132.417725,286.5667482,173.3585372,893.1341264,0.980882055,-0.00590838,38788,8.15E-10,72860833.77,-191685115.1,1.76E-09,-745763.2077,-361199917.6,-2191219030,199076218.7,522188377.6,2.49E+11,8.42E+11,1030477474,-6158322229,-1.09E+12,-2.87E+13,0.180748046,0.007038752,8.61E-05,6.35E-06,1.15E-10,3.19E-07,-9.35E-11,-3,222.2305457,459,31,747,207,"[[0.71121059 0.71513216 0.71513216 ... 0.73474    0.73474    0.73474   ]
 [0.71121059 0.71513216 0.71513216 ... 0.73474    0.73474    0.73474   ]
 [0.71121059 0.71513216 0.71513216 ... 0.73474    0.73474    0.73474   ]
 ...
 [0.6820851  0.68600667 0.68600667 ... 0.67786588 0.67786588 0.67786588]
 [0.6820851  0.68600667 0.68600667 ... 0.67786588 0.67786588 0.67786588]
 [0.6820851  0.68600667 0.68600667 ... 0.67394431 0.67786588 0.67786588]]",0.463167522,0.132263351,0.463167522,0.132263351,-0.330904172
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,747,117,748,118,[[0.54503765]],0.545037647,0,0.545037647,0,-0.545037647
28,26,0.892709311,0.65,3.899408284,-1.455621302,-1.455621302,1.652366864,8.592716065,3.872161281,18.48528137,0.928571429,1.114067578,26,-3.55E-15,101.3846154,17.11242604,3.55E-15,37.84615385,0.431952663,272.6517979,42.96153846,-5.526627219,157.6037779,-29.79415987,-3.958579882,110.3158853,-36.01522181,712.649215,0.213529813,0.020006699,9.79E-05,1.23E-05,2.17E-10,1.16E-07,-3.70E-10,1,5.753627392,752,102,757,110,"[[0.54139961 0.52543059 0.4884549  0.52767059 0.57248941 0.60778353
  0.61590941 0.6047102 ]
 [0.53327373 0.52374902 0.48004627 0.49908863 0.5271051  0.55904314
  0.58061529 0.59686706]
 [0.54139961 0.52767059 0.49181098 0.48396784 0.48061176 0.49629804
  0.5296349  0.56941608]
 [0.56100745 0.54896    0.53551373 0.50806275 0.4766902  0.4744502
  0.50667098 0.5397251 ]
 [0.58902392 0.58061529 0.57248941 0.54503843 0.51758745 0.51394863
  0.53412196 0.55541137]]",0.536594078,0.038320571,0.536594078,0.038320571,-0.498273508
49079,46924,0.84888235,0.660529279,2031.871329,-98.97883922,-98.97883922,7263.727649,340.9539443,180.2220616,985.8153673,0.9560912,0.018909473,46924,-2.33E-10,95343530.24,307501807.3,3.35E-10,4644483.051,-1129781313,52252395118,340843156.2,-1666944036,4.46E+11,-2.80E+12,5151628646,-79851705473,-8.46E+12,2.81E+14,0.198099032,0.012449241,0.000444519,7.92E-05,1.36E-08,6.82E-06,6.09E-09,1,244.4289107,804,318,1174,510,"[[0.67983804 0.67983804 0.67983804 ... 0.73306549 0.73306549 0.73306549]
 [0.67983804 0.67983804 0.67983804 ... 0.73306549 0.73306549 0.73306549]
 [0.67983804 0.67983804 0.67983804 ... 0.73306549 0.73306549 0.73306549]
 ...
 [0.65855569 0.65855569 0.65855569 ... 0.66471725 0.66471725 0.66471725]
 [0.65855569 0.65855569 0.65855569 ... 0.66471725 0.66471725 0.66471725]
 [0.65855569 0.65855569 0.65855569 ... 0.66471725 0.66471725 0.66471725]]",0.397501415,0.194861972,0.397501415,0.194861972,-0.202639442
62199,59597,0.878588966,0.650806998,2359.125879,25.37735277,25.37735277,10342.9149,406.802076,194.280013,1139.472222,0.95816653,-0.003178567,59597,-4.66E-10,140596825,-208009640.1,1.81E-09,-1512414.093,-3183922125,-30239145948,616406699.3,991112849,8.32E+11,4.55E+12,18169493763,17056730913,-2.76E+13,-1.52E+14,0.213132218,0.017946793,0.001035587,0.000299508,1.67E-07,3.99E-05,-7.06E-09,0,275.4655281,826,48,1260,259,"[[0.68040353 0.68040353 0.68040353 ... 0.66217961 0.66217961 0.66217961]
 [0.68040353 0.68040353 0.68040353 ... 0.66217961 0.66217961 0.66217961]
 [0.68040353 0.68040353 0.68040353 ... 0.66217961 0.66217961 0.66217961]
 ...
 [0.65546745 0.65546745 0.65546745 ... 0.64705882 0.64705882 0.64705882]
 [0.65546745 0.65546745 0.65546745 ... 0.64705882 0.64705882 0.64705882]
 [0.65546745 0.65546745 0.65546745 ... 0.64705882 0.64705882 0.64705882]]",0.399585756,0.191484032,0.399585756,0.191484032,-0.208101723
36965,34101,0.784078582,0.645375575,1745.779293,-94.01884168,-94.01884168,4520.450128,269.031813,166.977706,1041.040764,0.922521304,0.033832952,34101,0,59532819.66,-119548683.3,-1.16E-09,3206136.52,-724215986.7,3867324691,154151869.8,323428534.9,1.81E+11,3.77E+11,2132189007,48030623313,-4.90E+12,1.92E+13,0.183755005,0.006650874,0.000427619,4.39E-05,5.91E-09,3.49E-06,-1.10E-09,-10,208.3716433,838,579,1147,750,"[[0.74204745 0.74204745 0.74204745 ... 0.75099176 0.75099176 0.75099176]
 [0.74204745 0.74204745 0.74204745 ... 0.75099176 0.75099176 0.75099176]
 [0.73812588 0.73812588 0.73812588 ... 0.75491333 0.75491333 0.75491333]
 ...
 [0.67256039 0.67256039 0.67256039 ... 0.70588235 0.70588235 0.70588235]
 [0.67256039 0.67256039 0.67256039 ... 0.70588235 0.70588235 0.70588235]
 [0.67256039 0.67256039 0.67256039 ... 0.70588235 0.70588235 0.70588235]]",0.522277811,0.13169427,0.522277811,0.13169427,-0.390583541
4,4,0.790569415,0.666666667,0.5,0,0,0.1875,2.828427125,1.732050808,4.621320344,1,1.570796327,4,0,2,0,0,0,0.5,0,0.75,0,0.125,0,-0.375,0,0.03125,0,0.171875,0.006103516,0.003433228,1.53E-05,-3.49E-09,-1.19E-06,0,1,2.256758334,846,24,848,27,"[[0.55267333 0.53698706 0.56051647]
 [0.45855569 0.45463412 0.51345765]]",0.512804052,0.042382988,0.512804052,0.042382988,-0.470421064
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,869,228,870,229,[[0.54364667]],0.543646667,0,0.543646667,0,-0.543646667
5,5,0.938083152,0.555555556,0.56,-0.44,-0.44,0.56,4,1.385640646,5.414213562,1,0.785398163,5,-2.22E-16,2.8,0.72,2.22E-16,2.2,0.28,2.104,2.8,-0.28,1.896,0.3536,-0.72,2.104,-0.3536,1.7776,0.224,0.030976,0.001557504,0.000123904,-5.44E-08,-2.18E-05,3.64E-23,1,2.523132522,0,764,3,767,"[[0.54573765 0.54797765 0.55189922]
 [0.52669529 0.52866745 0.54630314]
 [0.55472667 0.54186078 0.54520902]]",0.543230763,0.009048369,0.543230763,0.009048369,-0.534182393
23,21,0.739954123,0.7,1.950113379,0.702947846,0.702947846,1.800453515,6.427693777,4.323635391,15.65685425,0.913043478,-0.838424275,21,3.55E-15,40.95238095,-4.85260771,8.88E-16,-14.76190476,8.167800454,-39.82831228,37.80952381,0.113378685,69.79915776,-19.49090142,-7.709750567,-70.74182054,29.08370483,-174.8633298,0.178598423,0.004532746,0.000260682,5.55E-06,9.16E-11,1.10E-07,1.90E-10,1,5.170882946,3,754,9,759,"[[0.57127608 0.57209451 0.56787529 0.5409749  0.55160078]
 [0.57911922 0.57825608 0.56647647 0.54433098 0.54040941]
 [0.53654745 0.52895725 0.51549608 0.51941765 0.52333922]
 [0.46820627 0.45362902 0.44660431 0.48021686 0.51048824]
 [0.44469176 0.42311961 0.42087255 0.47969608 0.52957529]
 [0.44277216 0.48366235 0.62035176 0.72231255 0.79263294]]",0.531833438,0.079304783,0.531833438,0.079304783,-0.452528655
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,4,762,5,763,[[0.52618941]],0.526189412,0,0.526189412,0,-0.526189412
51984,49602,0.802426395,0.614098945,2415.643063,-94.0013125,-94.0013125,6775.668295,329.3070058,196.5143192,1082.98189,0.954178209,0.021546462,49602,-1.16E-10,119820727.2,-353601489.5,-3.33E-09,4662653.102,-1261687425,40521698725,336086698.8,516328488.6,4.40E+11,3.72E+11,5022611545,10507767082,-7.81E+12,1.37E+14,0.185301225,0.007740809,0.000270416,4.72E-05,5.31E-09,4.15E-06,4.42E-10,-5,251.3070391,13,102,394,314,"[[0.77003412 0.77003412 0.77003412 ... 0.8143102  0.81823176 0.81823176]
 [0.77003412 0.77003412 0.77003412 ... 0.8143102  0.81823176 0.81823176]
 [0.77003412 0.77003412 0.77003412 ... 0.8143102  0.81823176 0.81823176]
 ...
 [0.72689686 0.72689686 0.72689686 ... 0.76219098 0.76219098 0.76219098]
 [0.72297529 0.72297529 0.72297529 ... 0.76611255 0.76611255 0.76611255]
 [0.72297529 0.72297529 0.72297529 ... 0.76611255 0.76611255 0.76611255]]",0.525985432,0.183213345,0.525985432,0.183213345,-0.342772087
43375,41147,0.808932368,0.639962051,1983.252026,28.39246609,28.39246609,5737.268556,302.9847067,178.1252279,1207.46212,0.948634006,-0.007562647,41147,-2.33E-10,81604871.13,-383101293.9,-1.25E-09,-1168264.802,-558409785.1,-6901770697,236071389.3,1177527344,2.67E+11,8.69E+11,2479285005,18493857620,-2.59E+12,-6.49E+13,0.187632648,0.008325597,0.00027633,3.66E-05,3.36E-09,2.33E-06,-1.51E-09,-17,228.888592,32,397,374,585,"[[0.83391804 0.83391804 0.83391804 ... 0.85520745 0.85520745 0.85912902]
 [0.83391804 0.83391804 0.83391804 ... 0.85520745 0.85520745 0.85912902]
 [0.83391804 0.83391804 0.83391804 ... 0.85520745 0.85520745 0.85912902]
 ...
 [0.79020745 0.79020745 0.79020745 ... 0.80479255 0.80479255 0.80479255]
 [0.79020745 0.79020745 0.79020745 ... 0.80479255 0.80479255 0.80479255]
 [0.79020745 0.79020745 0.79020745 ... 0.80479255 0.80479255 0.80479255]]",0.580146363,0.174556019,0.580146363,0.174556019,-0.405590343
4,4,0,1,0.25,0,0,0.25,2,2,4,1,-0.785398163,4,0,1,0,0,0,0,0,1,0,0.25,0,0,0,0,0,0.125,0,0,0,0,0,0,1,2.256758334,90,554,92,556,"[[0.53679765 0.53958039]
 [0.53847922 0.54071922]]",0.538894118,0.001446486,0.538894118,0.001446486,-0.537447632
46179,44843,0.833812549,0.682978464,2007.051795,-27.2165762,-27.2165762,6585.059896,324.5975156,179.1933033,930.8742418,0.971069101,0.005944789,44843,1.16E-10,90002223.64,120281703.5,5.74E-09,1220472.926,-1044393810,7302829154,295293840.9,-358251834.7,3.57E+11,-1.35E+12,4357354717,13492030061,-8.55E+12,8.72E+13,0.191604301,0.010423779,0.000317299,6.08E-05,8.44E-09,6.14E-06,4.81E-10,0,238.9474438,420,277,773,463,"[[0.75434784 0.75434784 0.75042627 ... 0.78236431 0.78236431 0.78236431]
 [0.75434784 0.75434784 0.75042627 ... 0.78236431 0.78236431 0.78236431]
 [0.75434784 0.75434784 0.75042627 ... 0.78236431 0.78236431 0.78236431]
 ...
 [0.67983804 0.67983804 0.67983804 ... 0.71961922 0.71961922 0.71961922]
 [0.67983804 0.67983804 0.67983804 ... 0.71961922 0.71961922 0.71961922]
 [0.67983804 0.67983804 0.67983804 ... 0.71961922 0.71961922 0.71961922]]",0.460024383,0.183145298,0.460024383,0.183145298,-0.276879086
36394,34364,0.804677127,0.639627734,1673.525218,-118.3470388,-118.3470388,4730.104905,275.2360531,163.4111288,1133.916918,0.944221575,0.038641665,34364,0,57509020.6,-49807098.14,-8.59E-10,4066877.641,-612493140,6069754844,162545325,136368850.7,1.62E+11,-5.63E+11,2340045199,70196367453,-3.25E+12,9.21E+13,0.186347053,0.007959037,0.000368578,6.24E-05,9.46E-09,5.57E-06,-3.86E-10,-14,209.173621,431,549,738,724,"[[0.79302784 0.79302784 0.79302784 ... 0.81712275 0.81712275 0.81712275]
 [0.79302784 0.79302784 0.79302784 ... 0.81712275 0.81712275 0.81712275]
 [0.79302784 0.79302784 0.79302784 ... 0.81712275 0.81712275 0.81712275]
 ...
 [0.76165529 0.76165529 0.76165529 ... 0.76949843 0.76949843 0.76949843]
 [0.76165529 0.76165529 0.76165529 ... 0.76557686 0.76557686 0.76557686]
 [0.76165529 0.76165529 0.76165529 ... 0.76557686 0.76557686 0.76557686]]",0.552566422,0.170265525,0.552566422,0.170265525,-0.382300897
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,434,642,435,643,[[0.54342941]],0.543429412,0,0.543429412,0,-0.543429412
39544,38788,0.796263505,0.765230429,1878.437501,19.22664762,19.22664762,5132.417725,286.5667482,173.3585372,893.1341264,0.980882055,-0.00590838,38788,8.15E-10,72860833.77,-191685115.1,1.76E-09,-745763.2077,-361199917.6,-2191219030,199076218.7,522188377.6,2.49E+11,8.42E+11,1030477474,-6158322229,-1.09E+12,-2.87E+13,0.180748046,0.007038752,8.61E-05,6.35E-06,1.15E-10,3.19E-07,-9.35E-11,-3,222.2305457,459,31,747,207,"[[0.71121059 0.71513216 0.71513216 ... 0.73474    0.73474    0.73474   ]
 [0.71121059 0.71513216 0.71513216 ... 0.73474    0.73474    0.73474   ]
 [0.71121059 0.71513216 0.71513216 ... 0.73474    0.73474    0.73474   ]
 ...
 [0.6820851  0.68600667 0.68600667 ... 0.67786588 0.67786588 0.67786588]
 [0.6820851  0.68600667 0.68600667 ... 0.67786588 0.67786588 0.67786588]
 [0.6820851  0.68600667 0.68600667 ... 0.67394431 0.67786588 0.67786588]]",0.463167522,0.132263351,0.463167522,0.132263351,-0.330904172
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,747,117,748,118,[[0.54503765]],0.545037647,0,0.545037647,0,-0.545037647
28,26,0.892709311,0.65,3.899408284,-1.455621302,-1.455621302,1.652366864,8.592716065,3.872161281,18.48528137,0.928571429,1.114067578,26,-3.55E-15,101.3846154,17.11242604,3.55E-15,37.84615385,0.431952663,272.6517979,42.96153846,-5.526627219,157.6037779,-29.79415987,-3.958579882,110.3158853,-36.01522181,712.649215,0.213529813,0.020006699,9.79E-05,1.23E-05,2.17E-10,1.16E-07,-3.70E-10,1,5.753627392,752,102,757,110,"[[0.54139961 0.52543059 0.4884549  0.52767059 0.57248941 0.60778353
  0.61590941 0.6047102 ]
 [0.53327373 0.52374902 0.48004627 0.49908863 0.5271051  0.55904314
  0.58061529 0.59686706]
 [0.54139961 0.52767059 0.49181098 0.48396784 0.48061176 0.49629804
  0.5296349  0.56941608]
 [0.56100745 0.54896    0.53551373 0.50806275 0.4766902  0.4744502
  0.50667098 0.5397251 ]
 [0.58902392 0.58061529 0.57248941 0.54503843 0.51758745 0.51394863
  0.53412196 0.55541137]]",0.536594078,0.038320571,0.536594078,0.038320571,-0.498273508
49079,46924,0.84888235,0.660529279,2031.871329,-98.97883922,-98.97883922,7263.727649,340.9539443,180.2220616,985.8153673,0.9560912,0.018909473,46924,-2.33E-10,95343530.24,307501807.3,3.35E-10,4644483.051,-1129781313,52252395118,340843156.2,-1666944036,4.46E+11,-2.80E+12,5151628646,-79851705473,-8.46E+12,2.81E+14,0.198099032,0.012449241,0.000444519,7.92E-05,1.36E-08,6.82E-06,6.09E-09,1,244.4289107,804,318,1174,510,"[[0.67983804 0.67983804 0.67983804 ... 0.73306549 0.73306549 0.73306549]
 [0.67983804 0.67983804 0.67983804 ... 0.73306549 0.73306549 0.73306549]
 [0.67983804 0.67983804 0.67983804 ... 0.73306549 0.73306549 0.73306549]
 ...
 [0.65855569 0.65855569 0.65855569 ... 0.66471725 0.66471725 0.66471725]
 [0.65855569 0.65855569 0.65855569 ... 0.66471725 0.66471725 0.66471725]
 [0.65855569 0.65855569 0.65855569 ... 0.66471725 0.66471725 0.66471725]]",0.397501415,0.194861972,0.397501415,0.194861972,-0.202639442
62199,59597,0.878588966,0.650806998,2359.125879,25.37735277,25.37735277,10342.9149,406.802076,194.280013,1139.472222,0.95816653,-0.003178567,59597,-4.66E-10,140596825,-208009640.1,1.81E-09,-1512414.093,-3183922125,-30239145948,616406699.3,991112849,8.32E+11,4.55E+12,18169493763,17056730913,-2.76E+13,-1.52E+14,0.213132218,0.017946793,0.001035587,0.000299508,1.67E-07,3.99E-05,-7.06E-09,0,275.4655281,826,48,1260,259,"[[0.68040353 0.68040353 0.68040353 ... 0.66217961 0.66217961 0.66217961]
 [0.68040353 0.68040353 0.68040353 ... 0.66217961 0.66217961 0.66217961]
 [0.68040353 0.68040353 0.68040353 ... 0.66217961 0.66217961 0.66217961]
 ...
 [0.65546745 0.65546745 0.65546745 ... 0.64705882 0.64705882 0.64705882]
 [0.65546745 0.65546745 0.65546745 ... 0.64705882 0.64705882 0.64705882]
 [0.65546745 0.65546745 0.65546745 ... 0.64705882 0.64705882 0.64705882]]",0.399585756,0.191484032,0.399585756,0.191484032,-0.208101723
36965,34101,0.784078582,0.645375575,1745.779293,-94.01884168,-94.01884168,4520.450128,269.031813,166.977706,1041.040764,0.922521304,0.033832952,34101,0,59532819.66,-119548683.3,-1.16E-09,3206136.52,-724215986.7,3867324691,154151869.8,323428534.9,1.81E+11,3.77E+11,2132189007,48030623313,-4.90E+12,1.92E+13,0.183755005,0.006650874,0.000427619,4.39E-05,5.91E-09,3.49E-06,-1.10E-09,-10,208.3716433,838,579,1147,750,"[[0.74204745 0.74204745 0.74204745 ... 0.75099176 0.75099176 0.75099176]
 [0.74204745 0.74204745 0.74204745 ... 0.75099176 0.75099176 0.75099176]
 [0.73812588 0.73812588 0.73812588 ... 0.75491333 0.75491333 0.75491333]
 ...
 [0.67256039 0.67256039 0.67256039 ... 0.70588235 0.70588235 0.70588235]
 [0.67256039 0.67256039 0.67256039 ... 0.70588235 0.70588235 0.70588235]
 [0.67256039 0.67256039 0.67256039 ... 0.70588235 0.70588235 0.70588235]]",0.522277811,0.13169427,0.522277811,0.13169427,-0.390583541
4,4,0.790569415,0.666666667,0.5,0,0,0.1875,2.828427125,1.732050808,4.621320344,1,1.570796327,4,0,2,0,0,0,0.5,0,0.75,0,0.125,0,-0.375,0,0.03125,0,0.171875,0.006103516,0.003433228,1.53E-05,-3.49E-09,-1.19E-06,0,1,2.256758334,846,24,848,27,"[[0.55267333 0.53698706 0.56051647]
 [0.45855569 0.45463412 0.51345765]]",0.512804052,0.042382988,0.512804052,0.042382988,-0.470421064
